d3d2474a-af99-4d59-997e-687d5519589e	c40c3d80-14df-4e5c-b431-5a4ff5d4c985	2023-03-20 23:17:42.861647+00	2023-03-20 23:17:42.861647+00	\N	\N	(32.6555,-97.1599)	32.6555	-97.1599	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
d34c3caf-0a7d-4d09-95cf-42e3ccc90b62	08875291-5ee1-4161-b82e-7b95f6fafbb2	2023-03-20 23:17:43.430232+00	2023-03-20 23:17:43.430232+00	\N	\N	(40.7685,-73.9588)	40.7685	-73.9588	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
93f52c16-058d-45f0-8c08-924babe32026	1f06b675-274e-4547-8574-0de38f488f57	2023-03-20 23:17:44.00361+00	2023-03-20 23:17:44.00361+00	\N	\N	(33.2474,-85.829)	33.2474	-85.829	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
5fc4624f-d1d7-4029-ac0a-2e2094a78cee	59557eb9-839a-4221-9033-5a97c7b40adb	2023-03-20 23:17:44.563013+00	2023-03-20 23:17:44.563013+00	\N	\N	(41.8643,-89.2086)	41.8643	-89.2086	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
593dc26b-9a1b-42ca-a3c4-eb13c7443377	e22891f1-fa56-46e5-a005-59967cf95b21	2023-03-20 23:17:45.173723+00	2023-03-20 23:17:45.173723+00	\N	\N	(35.4754,-120.6638)	35.4754	-120.6638	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
9f7e7d76-5fd2-4a52-816b-06f3365a12d5	bcd01f34-a6d6-41a6-80f9-5181e6b050be	2023-03-20 23:17:45.736408+00	2023-03-20 23:17:45.736408+00	\N	\N	(33.9761,-83.3632)	33.9761	-83.3632	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
56a5f9a9-9541-4f84-b680-da16f30a2e19	7b66443d-10ae-4adf-9e6d-a175df928a88	2023-03-20 23:17:46.296198+00	2023-03-20 23:17:46.296198+00	\N	\N	(34.007,-83.4278)	34.007	-83.4278	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
34368b52-8cd3-4141-9bb6-2210cfb940d9	d95288dd-200f-49a5-9b6f-ac6f21c1d5b6	2023-03-20 23:17:47.462539+00	2023-03-20 23:17:47.462539+00	\N	\N	(38.8377,-76.798)	38.8377	-76.798	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
a68067fc-9785-4563-976a-b9228469ee97	a30f7ccb-966d-4341-a1d9-4af373becc32	2023-03-20 23:17:48.019772+00	2023-03-20 23:17:48.019772+00	\N	\N	(33.5025,-80.8593)	33.5025	-80.8593	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
a89f44cd-7915-489d-8271-1379631d553b	c11ffbbb-62fc-4bcc-bc7a-876309efd127	2023-03-20 23:17:48.579712+00	2023-03-20 23:17:48.579712+00	\N	\N	(33.5648,-84.5809)	33.5648	-84.5809	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
779dd930-eaff-4a54-a31d-ce3f446c2788	644f0001-0469-474d-8478-aaf563324094	2023-03-20 23:17:49.129455+00	2023-03-20 23:17:49.129455+00	\N	\N	(33.7525,-84.3888)	33.7525	-84.3888	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
a3923d1a-0984-4ce9-8f58-ec9c7f785f64	0fc28ef2-4b79-43d5-b22b-3eec1b248334	2023-03-20 23:17:49.70257+00	2023-03-20 23:17:49.70257+00	\N	\N	(33.7984,-84.3883)	33.7984	-84.3883	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
6b83c5ec-4b36-4481-9815-c3749f3dd613	0bafd9a1-b61b-428f-ae69-ed9bcc521b65	2023-03-20 23:17:50.264477+00	2023-03-20 23:17:50.264477+00	\N	\N	(33.7278,-84.4232)	33.7278	-84.4232	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
